,Molecule-Batch ID,SMDC_ID_Lot,name,collection,plate,well
790,AVI-0002345-001,SMDC-917681-1,836,SMDC Monophore,SMDC-MPHORE-384-3-02,H13
791,AVI-0002452-001,SMDC-917750-1,916,SMDC Monophore,SMDC-MPHORE-384-3-02,H14
792,AVI-0002249-001,SMDC-917671-1,837,SMDC Monophore,SMDC-MPHORE-384-3-02,H15
793,AVI-0002238-001,SMDC-917751-1,917,SMDC Monophore,SMDC-MPHORE-384-3-02,H16
794,AVI-0002196-001,SMDC-917661-1,838,SMDC Monophore,SMDC-MPHORE-384-3-02,H17
795,AVI-0002226-001,SMDC-917752-1,918,SMDC Monophore,SMDC-MPHORE-384-3-02,H18
796,AVI-0002387-001,SMDC-917711-1,839,SMDC Monophore,SMDC-MPHORE-384-3-02,H19
797,AVI-0002436-001,SMDC-917753-1,919,SMDC Monophore,SMDC-MPHORE-384-3-02,H20
798,AVI-0002247-001,SMDC-917712-1,840,SMDC Monophore,SMDC-MPHORE-384-3-02,H21
799,AVI-0002448-001,SMDC-917754-1,920,SMDC Monophore,SMDC-MPHORE-384-3-02,H22
800,AVI-0002185-001,SMDC-917526-1,681,SMDC Monophore,SMDC-MPHORE-384-3-02,I03
801,AVI-0002341-001,SMDC-917584-1,761,SMDC Monophore,SMDC-MPHORE-384-3-02,I04
802,AVI-0002253-001,SMDC-917527-1,682,SMDC Monophore,SMDC-MPHORE-384-3-02,I05
803,AVI-0002160-001,SMDC-917564-1,762,SMDC Monophore,SMDC-MPHORE-384-3-02,I06
804,AVI-0002342-001,SMDC-917528-1,683,SMDC Monophore,SMDC-MPHORE-384-3-02,I07
805,AVI-0002434-001,SMDC-917571-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,I08
806,AVI-0002358-001,SMDC-917529-1,684,SMDC Monophore,SMDC-MPHORE-384-3-02,I09
807,AVI-0002352-001,SMDC-917604-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,I10
808,AVI-0002263-001,SMDC-917530-1,685,SMDC Monophore,SMDC-MPHORE-384-3-02,I11
809,AVI-0002391-001,SMDC-917599-1,765,SMDC Monophore,SMDC-MPHORE-384-3-02,I12
810,AVI-0002174-001,SMDC-917531-1,686,SMDC Monophore,SMDC-MPHORE-384-3-02,I13
811,AVI-0002203-001,SMDC-917593-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,I14
812,AVI-0002339-001,SMDC-917532-1,687,SMDC Monophore,SMDC-MPHORE-384-3-02,I15
813,AVI-0002362-001,SMDC-917590-2,,SMDC Monophore,SMDC-MPHORE-384-3-02,I16
814,AVI-0002152-001,SMDC-917533-1,688,SMDC Monophore,SMDC-MPHORE-384-3-02,I17
815,AVI-0002445-001,SMDC-917587-1,768,SMDC Monophore,SMDC-MPHORE-384-3-02,I18
816,AVI-0002308-001,SMDC-917534-1,689,SMDC Monophore,SMDC-MPHORE-384-3-02,I19
817,AVI-0002273-001,SMDC-917625-1,769,SMDC Monophore,SMDC-MPHORE-384-3-02,I20
818,AVI-0002383-001,SMDC-917535-1,690,SMDC Monophore,SMDC-MPHORE-384-3-02,I21
819,AVI-0002407-001,SMDC-917631-1,770,SMDC Monophore,SMDC-MPHORE-384-3-02,I22
820,AVI-0002298-001,SMDC-917664-1,841,SMDC Monophore,SMDC-MPHORE-384-3-02,J03
821,AVI-0002435-001,SMDC-917755-1,921,SMDC Monophore,SMDC-MPHORE-384-3-02,J04
822,AVI-0002170-001,SMDC-917655-1,842,SMDC Monophore,SMDC-MPHORE-384-3-02,J05
823,AVI-0002285-001,SMDC-917756-1,922,SMDC Monophore,SMDC-MPHORE-384-3-02,J06
824,AVI-0002337-001,SMDC-917650-1,843,SMDC Monophore,SMDC-MPHORE-384-3-02,J07
825,AVI-0002431-001,SMDC-917757-1,923,SMDC Monophore,SMDC-MPHORE-384-3-02,J08
826,AVI-0002437-001,SMDC-917642-1,844,SMDC Monophore,SMDC-MPHORE-384-3-02,J09
827,AVI-0002438-001,SMDC-917758-1,924,SMDC Monophore,SMDC-MPHORE-384-3-02,J10
828,AVI-0002295-001,SMDC-917643-1,845,SMDC Monophore,SMDC-MPHORE-384-3-02,J11
829,AVI-0001951-002,SMDC-917233-2,925,SMDC Monophore,SMDC-MPHORE-384-3-02,J12
830,AVI-0002157-001,SMDC-917668-1,846,SMDC Monophore,SMDC-MPHORE-384-3-02,J13
831,AVI-0002376-001,SMDC-917759-1,926,SMDC Monophore,SMDC-MPHORE-384-3-02,J14
832,AVI-0002193-001,SMDC-917669-1,847,SMDC Monophore,SMDC-MPHORE-384-3-02,J15
833,AVI-0002229-001,SMDC-917760-1,927,SMDC Monophore,SMDC-MPHORE-384-3-02,J16
834,AVI-0002235-001,SMDC-917697-1,848,SMDC Monophore,SMDC-MPHORE-384-3-02,J17
835,AVI-0002439-001,SMDC-917761-1,928,SMDC Monophore,SMDC-MPHORE-384-3-02,J18
836,AVI-0002270-001,SMDC-917709-1,849,SMDC Monophore,SMDC-MPHORE-384-3-02,J19
837,AVI-0002212-001,SMDC-917762-1,929,SMDC Monophore,SMDC-MPHORE-384-3-02,J20
838,AVI-0002386-001,SMDC-917715-1,850,SMDC Monophore,SMDC-MPHORE-384-3-02,J21
839,AVI-0002201-001,SMDC-917763-1,930,SMDC Monophore,SMDC-MPHORE-384-3-02,J22
840,AVI-0002366-001,SMDC-917536-1,691,SMDC Monophore,SMDC-MPHORE-384-3-02,K03
841,AVI-0002161-001,SMDC-917563-1,771,SMDC Monophore,SMDC-MPHORE-384-3-02,K04
842,AVI-0002419-001,SMDC-917537-1,692,SMDC Monophore,SMDC-MPHORE-384-3-02,K05
843,AVI-0002326-001,SMDC-917614-1,772,SMDC Monophore,SMDC-MPHORE-384-3-02,K06
844,AVI-0002392-001,SMDC-917538-1,693,SMDC Monophore,SMDC-MPHORE-384-3-02,K07
845,AVI-0002332-001,SMDC-917581-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,K08
846,AVI-0002377-001,SMDC-917539-1,694,SMDC Monophore,SMDC-MPHORE-384-3-02,K09
847,AVI-0002301-001,SMDC-917600-1,774,SMDC Monophore,SMDC-MPHORE-384-3-02,K10
848,AVI-0002171-001,SMDC-917540-1,695,SMDC Monophore,SMDC-MPHORE-384-3-02,K11
849,AVI-0002309-001,SMDC-917561-1,775,SMDC Monophore,SMDC-MPHORE-384-3-02,K12
850,AVI-0002400-001,SMDC-917541-1,696,SMDC Monophore,SMDC-MPHORE-384-3-02,K13
851,AVI-0002302-001,SMDC-917605-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,K14
852,AVI-0002453-001,SMDC-917542-1,697,SMDC Monophore,SMDC-MPHORE-384-3-02,K15
853,AVI-0002346-001,SMDC-917586-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,K16
854,AVI-0002373-001,SMDC-917543-1,698,SMDC Monophore,SMDC-MPHORE-384-3-02,K17
855,AVI-0002258-001,SMDC-917595-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,K18
856,AVI-0002186-001,SMDC-917544-1,699,SMDC Monophore,SMDC-MPHORE-384-3-02,K19
857,AVI-0002190-001,SMDC-917629-1,779,SMDC Monophore,SMDC-MPHORE-384-3-02,K20
858,AVI-0002340-001,SMDC-917545-1,700,SMDC Monophore,SMDC-MPHORE-384-3-02,K21
859,AVI-0002304-001,SMDC-917626-1,780,SMDC Monophore,SMDC-MPHORE-384-3-02,K22
860,AVI-0002337-002,SMDC-917650-2,851,SMDC Monophore,SMDC-MPHORE-384-3-02,L03
861,AVI-0002154-001,SMDC-917764-1,931,SMDC Monophore,SMDC-MPHORE-384-3-02,L04
862,AVI-0002442-001,SMDC-917653-1,852,SMDC Monophore,SMDC-MPHORE-384-3-02,L05
863,AVI-0002180-001,SMDC-917765-1,932,SMDC Monophore,SMDC-MPHORE-384-3-02,L06
864,AVI-0002167-001,SMDC-917696-1,853,SMDC Monophore,SMDC-MPHORE-384-3-02,L07
865,AVI-0002412-001,SMDC-917766-1,933,SMDC Monophore,SMDC-MPHORE-384-3-02,L08
866,AVI-0002259-001,SMDC-917660-1,854,SMDC Monophore,SMDC-MPHORE-384-3-02,L09
867,AVI-0002413-001,SMDC-917767-1,934,SMDC Monophore,SMDC-MPHORE-384-3-02,L10
868,AVI-0002165-001,SMDC-917687-1,855,SMDC Monophore,SMDC-MPHORE-384-3-02,L11
869,AVI-0002454-001,SMDC-917768-1,935,SMDC Monophore,SMDC-MPHORE-384-3-02,L12
870,AVI-0002330-001,SMDC-917695-1,856,SMDC Monophore,SMDC-MPHORE-384-3-02,L13
871,AVI-0002236-001,SMDC-917769-1,936,SMDC Monophore,SMDC-MPHORE-384-3-02,L14
872,AVI-0002320-001,SMDC-917672-1,857,SMDC Monophore,SMDC-MPHORE-384-3-02,L15
873,AVI-0002296-001,SMDC-917770-1,937,SMDC Monophore,SMDC-MPHORE-384-3-02,L16
874,AVI-0002187-001,SMDC-917682-1,858,SMDC Monophore,SMDC-MPHORE-384-3-02,L17
875,AVI-0002172-001,SMDC-917771-1,938,SMDC Monophore,SMDC-MPHORE-384-3-02,L18
876,AVI-0002335-001,SMDC-917702-1,859,SMDC Monophore,SMDC-MPHORE-384-3-02,L19
877,AVI-0002207-001,SMDC-917772-1,939,SMDC Monophore,SMDC-MPHORE-384-3-02,L20
878,AVI-0002369-001,SMDC-917703-1,860,SMDC Monophore,SMDC-MPHORE-384-3-02,L21
879,AVI-0002283-001,SMDC-917773-1,940,SMDC Monophore,SMDC-MPHORE-384-3-02,L22
880,AVI-0002396-001,SMDC-917546-1,701,SMDC Monophore,SMDC-MPHORE-384-3-02,M03
881,AVI-0002166-001,SMDC-917596-2,,SMDC Monophore,SMDC-MPHORE-384-3-02,M04
882,AVI-0002197-001,SMDC-917547-1,702,SMDC Monophore,SMDC-MPHORE-384-3-02,M05
883,AVI-0002228-001,SMDC-917578-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,M06
884,AVI-0002441-001,SMDC-917548-1,703,SMDC Monophore,SMDC-MPHORE-384-3-02,M07
885,AVI-0002158-001,SMDC-917575-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,M08
886,AVI-0002315-001,SMDC-917549-1,704,SMDC Monophore,SMDC-MPHORE-384-3-02,M09
887,AVI-0002447-001,SMDC-917616-1,784,SMDC Monophore,SMDC-MPHORE-384-3-02,M10
888,AVI-0002367-001,SMDC-917550-1,705,SMDC Monophore,SMDC-MPHORE-384-3-02,M11
889,AVI-0002363-001,SMDC-917565-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,M12
890,AVI-0002450-001,SMDC-917551-1,706,SMDC Monophore,SMDC-MPHORE-384-3-02,M13
891,AVI-0002429-001,SMDC-917624-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,M14
892,AVI-0002274-001,SMDC-917552-1,707,SMDC Monophore,SMDC-MPHORE-384-3-02,M15
893,AVI-0002206-001,SMDC-917610-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,M16
894,AVI-0002224-001,SMDC-917553-1,708,SMDC Monophore,SMDC-MPHORE-384-3-02,M17
895,AVI-0002421-001,SMDC-917582-1,788,SMDC Monophore,SMDC-MPHORE-384-3-02,M18
896,AVI-0001798-002,SMDC-917096-2,709,SMDC Monophore,SMDC-MPHORE-384-3-02,M19
897,AVI-0002374-001,SMDC-917636-1,789,SMDC Monophore,SMDC-MPHORE-384-3-02,M20
898,AVI-0001604-002,SMDC-917095-2,710,SMDC Monophore,SMDC-MPHORE-384-3-02,M21
899,AVI-0002264-002,SMDC-917640-1,790,SMDC Monophore,SMDC-MPHORE-384-3-02,M22
900,AVI-0002371-001,SMDC-917678-1,861,SMDC Monophore,SMDC-MPHORE-384-3-02,N03
901,AVI-0002237-001,SMDC-917774-1,941,SMDC Monophore,SMDC-MPHORE-384-3-02,N04
902,AVI-0002401-001,SMDC-917692-1,862,SMDC Monophore,SMDC-MPHORE-384-3-02,N05
903,AVI-0002430-001,SMDC-917775-1,942,SMDC Monophore,SMDC-MPHORE-384-3-02,N06
904,AVI-0002415-001,SMDC-917680-1,863,SMDC Monophore,SMDC-MPHORE-384-3-02,N07
905,AVI-0002348-001,SMDC-917776-1,943,SMDC Monophore,SMDC-MPHORE-384-3-02,N08
906,AVI-0002385-001,SMDC-917647-1,864,SMDC Monophore,SMDC-MPHORE-384-3-02,N09
907,AVI-0002456-001,SMDC-917777-1,944,SMDC Monophore,SMDC-MPHORE-384-3-02,N10
908,AVI-0002420-001,SMDC-917666-1,865,SMDC Monophore,SMDC-MPHORE-384-3-02,N11
909,AVI-0002287-001,SMDC-917778-1,945,SMDC Monophore,SMDC-MPHORE-384-3-02,N12
910,AVI-0002227-001,SMDC-917648-1,866,SMDC Monophore,SMDC-MPHORE-384-3-02,N13
911,AVI-0002257-001,SMDC-917779-1,946,SMDC Monophore,SMDC-MPHORE-384-3-02,N14
912,AVI-0002177-001,SMDC-917645-1,867,SMDC Monophore,SMDC-MPHORE-384-3-02,N15
913,AVI-0002233-001,SMDC-917780-1,947,SMDC Monophore,SMDC-MPHORE-384-3-02,N16
914,AVI-0002451-001,SMDC-917656-1,868,SMDC Monophore,SMDC-MPHORE-384-3-02,N17
915,AVI-0002399-001,SMDC-917781-1,948,SMDC Monophore,SMDC-MPHORE-384-3-02,N18
916,AVI-0002351-001,SMDC-917707-1,869,SMDC Monophore,SMDC-MPHORE-384-3-02,N19
917,AVI-0002200-001,SMDC-917782-1,949,SMDC Monophore,SMDC-MPHORE-384-3-02,N20
918,AVI-0002443-001,SMDC-917708-1,870,SMDC Monophore,SMDC-MPHORE-384-3-02,N21
919,AVI-0002204-001,SMDC-917783-1,950,SMDC Monophore,SMDC-MPHORE-384-3-02,N22
920,AVI-0002191-001,SMDC-917554-1,711,SMDC Monophore,SMDC-MPHORE-384-3-02,O03
921,AVI-0002426-001,SMDC-917601-1,791,SMDC Monophore,SMDC-MPHORE-384-3-02,O04
922,AVI-0002284-001,SMDC-917555-1,712,SMDC Monophore,SMDC-MPHORE-384-3-02,O05
923,AVI-0002418-001,SMDC-917619-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,O06
924,AVI-0002373-002,SMDC-917543-2,713,SMDC Monophore,SMDC-MPHORE-384-3-02,O07
925,AVI-0002292-001,SMDC-917598-1,793,SMDC Monophore,SMDC-MPHORE-384-3-02,O08
926,AVI-0002305-001,SMDC-917556-1,714,SMDC Monophore,SMDC-MPHORE-384-3-02,O09
927,AVI-0002325-001,SMDC-917577-1,794,SMDC Monophore,SMDC-MPHORE-384-3-02,O10
928,AVI-0001602-002,SMDC-917144-2,715,SMDC Monophore,SMDC-MPHORE-384-3-02,O11
929,AVI-0002267-001,SMDC-917585-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,O12
930,AVI-0002359-001,SMDC-917557-1,716,SMDC Monophore,SMDC-MPHORE-384-3-02,O13
931,AVI-0002244-001,SMDC-917608-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,O14
932,AVI-0002252-001,SMDC-917558-1,717,SMDC Monophore,SMDC-MPHORE-384-3-02,O15
933,AVI-0002402-001,SMDC-917592-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,O16
934,AVI-0001658-002,SMDC-917124-2,718,SMDC Monophore,SMDC-MPHORE-384-3-02,O17
935,AVI-0002281-001,SMDC-917588-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,O18
936,AVI-0002331-001,SMDC-917559-1,719,SMDC Monophore,SMDC-MPHORE-384-3-02,O19
937,AVI-0002306-001,SMDC-917635-1,799,SMDC Monophore,SMDC-MPHORE-384-3-02,O20
938,AVI-0002353-001,SMDC-917560-1,720,SMDC Monophore,SMDC-MPHORE-384-3-02,O21
939,AVI-0002395-001,SMDC-917639-1,800,SMDC Monophore,SMDC-MPHORE-384-3-02,O22
940,AVI-0002260-001,SMDC-917674-1,871,SMDC Monophore,SMDC-MPHORE-384-3-02,P03
941,AVI-0002312-001,SMDC-917784-1,951,SMDC Monophore,SMDC-MPHORE-384-3-02,P04
942,AVI-0002202-001,SMDC-917658-1,872,SMDC Monophore,SMDC-MPHORE-384-3-02,P05
943,AVI-0002220-001,SMDC-917785-1,952,SMDC Monophore,SMDC-MPHORE-384-3-02,P06
944,AVI-0002219-001,SMDC-917670-1,873,SMDC Monophore,SMDC-MPHORE-384-3-02,P07
945,AVI-0002327-001,SMDC-917786-1,953,SMDC Monophore,SMDC-MPHORE-384-3-02,P08
946,AVI-0002360-001,SMDC-917646-1,874,SMDC Monophore,SMDC-MPHORE-384-3-02,P09
947,AVI-0002299-001,SMDC-917787-1,954,SMDC Monophore,SMDC-MPHORE-384-3-02,P10
948,AVI-0002408-001,SMDC-917644-2,875,SMDC Monophore,SMDC-MPHORE-384-3-02,P11
949,AVI-0002162-001,SMDC-917788-1,955,SMDC Monophore,SMDC-MPHORE-384-3-02,P12
950,AVI-0002222-001,SMDC-917665-1,876,SMDC Monophore,SMDC-MPHORE-384-3-02,P13
951,AVI-0002457-001,SMDC-917789-1,956,SMDC Monophore,SMDC-MPHORE-384-3-02,P14
952,AVI-0002446-001,SMDC-917675-1,877,SMDC Monophore,SMDC-MPHORE-384-3-02,P15
953,AVI-0002344-001,SMDC-917790-1,957,SMDC Monophore,SMDC-MPHORE-384-3-02,P16
954,AVI-0002458-001,SMDC-917663-1,878,SMDC Monophore,SMDC-MPHORE-384-3-02,P17
955,AVI-0002225-001,SMDC-917791-1,958,SMDC Monophore,SMDC-MPHORE-384-3-02,P18
956,AVI-0002343-001,SMDC-917713-1,879,SMDC Monophore,SMDC-MPHORE-384-3-02,P19
957,AVI-0002254-001,SMDC-917792-1,959,SMDC Monophore,SMDC-MPHORE-384-3-02,P20
958,AVI-0002403-001,SMDC-917714-1,880,SMDC Monophore,SMDC-MPHORE-384-3-02,P21
959,AVI-0002336-001,SMDC-917793-1,960,SMDC Monophore,SMDC-MPHORE-384-3-02,P22
960,AVI-0002484-001,SMDC-917794-1,961,SMDC Monophore,SMDC-MPHORE-384-4-02,A03
961,AVI-0002389-002,SMDC-917569-2,1041,SMDC Monophore,SMDC-MPHORE-384-4-02,A04
962,AVI-0002486-001,SMDC-917795-1,962,SMDC Monophore,SMDC-MPHORE-384-4-02,A05
963,AVI-0002221-002,SMDC-917570-2,1042,SMDC Monophore,SMDC-MPHORE-384-4-02,A06
964,AVI-0002516-001,SMDC-917796-1,963,SMDC Monophore,SMDC-MPHORE-384-4-02,A07
965,AVI-0002434-002,SMDC-917571-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,A08
966,AVI-0002593-001,SMDC-917797-1,964,SMDC Monophore,SMDC-MPHORE-384-4-02,A09
967,AVI-0002223-002,SMDC-917572-2,1044,SMDC Monophore,SMDC-MPHORE-384-4-02,A10
968,AVI-0002466-001,SMDC-917798-1,965,SMDC Monophore,SMDC-MPHORE-384-4-02,A11
969,AVI-0002300-002,SMDC-917573-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,A12
970,AVI-0002568-001,SMDC-917799-1,966,SMDC Monophore,SMDC-MPHORE-384-4-02,A13
971,AVI-0002158-002,SMDC-917575-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,A14
972,AVI-0002701-001,SMDC-917800-1,967,SMDC Monophore,SMDC-MPHORE-384-4-02,A15
973,AVI-0002163-002,SMDC-917576-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,A16
974,AVI-0002694-001,SMDC-917801-1,968,SMDC Monophore,SMDC-MPHORE-384-4-02,A17
975,AVI-0002325-002,SMDC-917577-2,1048,SMDC Monophore,SMDC-MPHORE-384-4-02,A18
976,AVI-0002513-001,SMDC-917802-1,969,SMDC Monophore,SMDC-MPHORE-384-4-02,A19
977,AVI-0002642-001,SMDC-917865-1,1049,SMDC Monophore,SMDC-MPHORE-384-4-02,A20
978,AVI-0002161-002,SMDC-917563-2,970,SMDC Monophore,SMDC-MPHORE-384-4-02,A21
979,AVI-0002228-002,SMDC-917578-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,A22
980,AVI-0002461-001,SMDC-917899-1,1121,SMDC Monophore,SMDC-MPHORE-384-4-02,B03
981,AVI-0002686-001,SMDC-917965-1,1201,SMDC Monophore,SMDC-MPHORE-384-4-02,B04
982,AVI-0002481-001,SMDC-917900-1,1122,SMDC Monophore,SMDC-MPHORE-384-4-02,B05
983,AVI-0002547-001,SMDC-917966-1,1202,SMDC Monophore,SMDC-MPHORE-384-4-02,B06
984,AVI-0002585-001,SMDC-917901-1,1123,SMDC Monophore,SMDC-MPHORE-384-4-02,B07
985,AVI-0002666-001,SMDC-917967-1,1203,SMDC Monophore,SMDC-MPHORE-384-4-02,B08
986,AVI-0002512-001,SMDC-917902-1,1124,SMDC Monophore,SMDC-MPHORE-384-4-02,B09
987,AVI-0002699-001,SMDC-917968-1,1204,SMDC Monophore,SMDC-MPHORE-384-4-02,B10
988,AVI-0002252-002,SMDC-917558-2,1125,SMDC Monophore,SMDC-MPHORE-384-4-02,B11
989,AVI-0002687-001,SMDC-917969-1,1205,SMDC Monophore,SMDC-MPHORE-384-4-02,B12
990,AVI-0002543-001,SMDC-917903-1,1126,SMDC Monophore,SMDC-MPHORE-384-4-02,B13
991,AVI-0002485-001,SMDC-917842-2,1206,SMDC Monophore,SMDC-MPHORE-384-4-02,B14
992,AVI-0002550-001,SMDC-917904-1,1127,SMDC Monophore,SMDC-MPHORE-384-4-02,B15
993,AVI-0002533-001,SMDC-917970-1,1207,SMDC Monophore,SMDC-MPHORE-384-4-02,B16
994,AVI-0002290-002,SMDC-917617-4,,SMDC Monophore,SMDC-MPHORE-384-4-02,B17
995,AVI-0002464-001,SMDC-917971-1,1208,SMDC Monophore,SMDC-MPHORE-384-4-02,B18
996,AVI-0002191-002,SMDC-917554-2,1129,SMDC Monophore,SMDC-MPHORE-384-4-02,B19
997,AVI-0002459-001,SMDC-917972-1,1209,SMDC Monophore,SMDC-MPHORE-384-4-02,B20
998,AVI-0001541-002,SMDC-917115-2,1130,SMDC Monophore,SMDC-MPHORE-384-4-02,B21
999,AVI-0002597-001,SMDC-917973-1,1210,SMDC Monophore,SMDC-MPHORE-384-4-02,B22
1000,AVI-0002672-001,SMDC-917803-1,971,SMDC Monophore,SMDC-MPHORE-384-4-02,C03
1001,AVI-0002234-002,SMDC-917580-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,C04
1002,AVI-0002696-001,SMDC-917804-1,972,SMDC Monophore,SMDC-MPHORE-384-4-02,C05
1003,AVI-0002616-001,SMDC-917866-1,1052,SMDC Monophore,SMDC-MPHORE-384-4-02,C06
1004,AVI-0002573-001,SMDC-917805-1,973,SMDC Monophore,SMDC-MPHORE-384-4-02,C07
1005,AVI-0002332-002,SMDC-917581-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,C08
1006,AVI-0002570-001,SMDC-917806-1,974,SMDC Monophore,SMDC-MPHORE-384-4-02,C09
1007,AVI-0002471-001,SMDC-917867-1,1054,SMDC Monophore,SMDC-MPHORE-384-4-02,C10
1008,AVI-0002695-001,SMDC-917807-1,975,SMDC Monophore,SMDC-MPHORE-384-4-02,C11
1009,AVI-0002421-002,SMDC-917582-2,1055,SMDC Monophore,SMDC-MPHORE-384-4-02,C12
1010,AVI-0002557-001,SMDC-917808-1,976,SMDC Monophore,SMDC-MPHORE-384-4-02,C13
1011,AVI-0002275-002,SMDC-917622-2,1056,SMDC Monophore,SMDC-MPHORE-384-4-02,C14
1012,AVI-0002565-001,SMDC-917809-1,977,SMDC Monophore,SMDC-MPHORE-384-4-02,C15
1013,AVI-0002341-002,SMDC-917584-2,1057,SMDC Monophore,SMDC-MPHORE-384-4-02,C16
1014,AVI-0002615-001,SMDC-917810-1,978,SMDC Monophore,SMDC-MPHORE-384-4-02,C17
1015,AVI-0002267-002,SMDC-917585-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,C18
1016,AVI-0002669-001,SMDC-917811-1,979,SMDC Monophore,SMDC-MPHORE-384-4-02,C19
1017,AVI-0002346-002,SMDC-917586-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,C20
1018,AVI-0002160-002,SMDC-917564-2,980,SMDC Monophore,SMDC-MPHORE-384-4-02,C21
1019,AVI-0002499-001,SMDC-917868-1,1060,SMDC Monophore,SMDC-MPHORE-384-4-02,C22
1020,AVI-0002504-001,SMDC-917905-1,1131,SMDC Monophore,SMDC-MPHORE-384-4-02,D03
1021,AVI-0002700-001,SMDC-917974-1,1211,SMDC Monophore,SMDC-MPHORE-384-4-02,D04
1022,AVI-0002490-001,SMDC-917906-1,1132,SMDC Monophore,SMDC-MPHORE-384-4-02,D05
1023,AVI-0002610-001,SMDC-917975-1,1212,SMDC Monophore,SMDC-MPHORE-384-4-02,D06
1024,AVI-0002462-001,SMDC-917907-1,1133,SMDC Monophore,SMDC-MPHORE-384-4-02,D07
1025,AVI-0002651-001,SMDC-917976-1,1213,SMDC Monophore,SMDC-MPHORE-384-4-02,D08
1026,AVI-0002618-001,SMDC-917908-1,1134,SMDC Monophore,SMDC-MPHORE-384-4-02,D09
1027,AVI-0002647-001,SMDC-917977-1,1214,SMDC Monophore,SMDC-MPHORE-384-4-02,D10
1028,AVI-0002506-001,SMDC-917909-1,1135,SMDC Monophore,SMDC-MPHORE-384-4-02,D11
1029,AVI-0002577-001,SMDC-917978-1,1215,SMDC Monophore,SMDC-MPHORE-384-4-02,D12
1030,AVI-0002571-001,SMDC-917910-1,1136,SMDC Monophore,SMDC-MPHORE-384-4-02,D13
1031,AVI-0002646-001,SMDC-917979-1,1216,SMDC Monophore,SMDC-MPHORE-384-4-02,D14
1032,AVI-0002305-002,SMDC-917556-2,1137,SMDC Monophore,SMDC-MPHORE-384-4-02,D15
1033,AVI-0002678-001,SMDC-917980-1,1217,SMDC Monophore,SMDC-MPHORE-384-4-02,D16
1034,AVI-0002536-001,SMDC-917911-1,1138,SMDC Monophore,SMDC-MPHORE-384-4-02,D17
1035,AVI-0002652-001,SMDC-917981-1,1218,SMDC Monophore,SMDC-MPHORE-384-4-02,D18
1036,AVI-0002613-001,SMDC-917912-1,1139,SMDC Monophore,SMDC-MPHORE-384-4-02,D19
1037,AVI-0002569-001,SMDC-917982-1,1219,SMDC Monophore,SMDC-MPHORE-384-4-02,D20
1038,AVI-0002491-001,SMDC-917913-1,1140,SMDC Monophore,SMDC-MPHORE-384-4-02,D21
1039,AVI-0002620-001,SMDC-917983-1,1220,SMDC Monophore,SMDC-MPHORE-384-4-02,D22
1040,AVI-0002667-001,SMDC-917812-1,981,SMDC Monophore,SMDC-MPHORE-384-4-02,E03
1041,AVI-0002281-002,SMDC-917588-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,E04
1042,AVI-0002578-001,SMDC-917813-1,982,SMDC Monophore,SMDC-MPHORE-384-4-02,E05
1043,AVI-0002189-002,SMDC-917589-2,1062,SMDC Monophore,SMDC-MPHORE-384-4-02,E06
1044,AVI-0002500-001,SMDC-917814-1,983,SMDC Monophore,SMDC-MPHORE-384-4-02,E07
1045,AVI-0002528-001,SMDC-917869-1,1063,SMDC Monophore,SMDC-MPHORE-384-4-02,E08
1046,AVI-0002544-001,SMDC-917815-1,984,SMDC Monophore,SMDC-MPHORE-384-4-02,E09
1047,AVI-0002605-001,SMDC-917870-1,1064,SMDC Monophore,SMDC-MPHORE-384-4-02,E10
1048,AVI-0002562-001,SMDC-917816-1,985,SMDC Monophore,SMDC-MPHORE-384-4-02,E11
1049,AVI-0002703-001,SMDC-917871-1,1065,SMDC Monophore,SMDC-MPHORE-384-4-02,E12
1050,AVI-0002473-001,SMDC-917817-1,986,SMDC Monophore,SMDC-MPHORE-384-4-02,E13
1051,AVI-0002213-002,SMDC-917623-2,1066,SMDC Monophore,SMDC-MPHORE-384-4-02,E14
