,,,,,,,,,,,,,assay_1,assay_2
Compound,Alias,SMILES,Lot #,Lot Alias,Salt,Solvate,Vendor,PAINS,Bruns-Watson Demerit Score,Assay Count,Plate,Well,percentlabeled,percentlabeled
917579,,CC(C)[C@H](N1C(=O)c2ccccc2C1=O)C(=O)NCCSSCCN(C)C,1,758,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,G18,,3
917651,,CN(C)CCSSCCCNC(=O)[C@H](CO)N(C)C(=O)OC(C)(C)C,1,824,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,F09,,"3, 3.6, 9.9"
917776,,COc1cc(CCC(=O)N2CCC[C@@H](C2)C(=O)NCCSSCCN(C)C)cc(OC)c1OC,1,943,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N08,,3
917918,,CN(C)CCSSCCNC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)O,1,1146,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,F13,,"3, 8.8, 14.3"
966852,,COc1cc(OC)cc(c1)c2cn(CCSSCCN(C)C)nn2,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,N05,,3
994446,,CN(C)CCSSCCNC(=O)c1ccc2[nH]nc(C(=O)N)c2c1,1,DT95-586-11,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,G10,,3
966924,,CN(C)CCSSCCNC(=O)C1CCC=CC1,2,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,F18,,3
1075375,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCC(F)(F)CC2)Nc3ccccc3,1,C,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,I09,,3
916939,,NCCSSCCCNC(=O)c1ccncc1F,1,92,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,C06,,2.9
917039,,CN(C)CCSSCCNC(=O)Nc1cc(NC(=O)C)ccc1Cl,1,193,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,H07,,2.9
917199,,CN(C)CCSSCCCNC(=O)c1cccc(NC(=O)C)c1,1,353,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,G07,,2.9
917432,,COc1c(C)cc(cc1C)C(=O)N[C@@H](CSSCCN(C)C)C(=O)NCc2ccncc2,1,587,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,F16,,2.9
917451,,CN(C)CCSSC[C@H](NC(=O)Cc1ccc(O)c(F)c1)C(=O)NCc2ccncc2,1,606,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,J14,,2.9
917481,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1cc(F)ccc1C(F)(F)F,1,636,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,P14,,2.9
917752,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)[C@H](NC(=O)OC(C)(C)C)c2ccccc2,1,918,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,H18,,"2.9, 2.4, 15.9"
1075356,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCCC2)Oc3ccccc3,1,A,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,E11,,2.9
1075371,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCNCC2)Nc3ccccc3,1,F,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,G21,,2.9
1075389,,CC(C)C[C@@H](Nc1ccccc1)C(=O)N2CCC(CC2)C(=O)NCCSSCCN(C)C,1,G,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,K17,,2.9
917055,,COc1cc2c(oc3ccccc23)cc1NC(=O)NCCSSCCN(C)C,1,209,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,J19,,2.8
917343,,CCOc1ccccc1C(=O)N2CCC[C@H](C2)C(=O)NCCSSCCN(C)C,1,498,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,D17,,2.8
917473,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1ccc(OC)cc1C,1,628,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,N18,,2.8
917726,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2cc(Cl)c(O)c(Cl)c2,1,891,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,D04,,2.8
917777,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2cc(OC(F)(F)F)ccc2N,1,944,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N10,,2.8
918026,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)[C@@H]2CCCC[C@H]2C(=O)c3ccc(Cl)cc3,1,1264,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,N10,,2.8
1075384,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCC2)Nc3ccccc3,1,B,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,K07,,2.8
1076428,,CN(C)CCSSCCC(=O)Nc1cccc(c1)C(=O)C,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,O21,,2.8
916959,,NCCSSCCNC(=O)C1CCN(CC1)C(=O)c2ccc3ncsc3c2,1,112,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,G06,,2.7
917232,,CCN(CC)c1ccc(cc1)C(=O)N2CCC[C@@H](C2)C(=O)NCCSSCCN(C)C,1,386,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,M13,,2.7
917303,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2cccc[n+]2[O-],1,458,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,K18,,2.7
917574,,CN(C)CCSSCCNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C,1,743,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,E08,,2.7
917678,,COC[C@H](NC(=O)OC(C)(C)C)C(=O)NCCCSSCCN(C)C,1,861,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N03,,"2.7, 2.5, 6.3"
917850,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2ccccc2COC(=O)c3ccccc3,1,1022,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,M05,,2.7
917854,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@H](CO)N(C)C(=O)OC(C)(C)C,1,1026,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,M13,,"2.7, 1.4, 4.4"
917901,,CN(C)CCSSCCNC(=O)c1cc(nn1Cc2ccccc2)C(C)(C)C,1,1123,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,B07,,2.7
917958,,COc1ccc(cc1)c2onc(c2)C(=O)N3CCC(CC3)C(=O)NCCSSCCN(C)C,1,1194,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,P09,,2.7
917996,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C(C)(c2ccccc2)c3ccccc3,1,1234,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,H10,,2.7
960024,,CN(C)CCSSCCN(C)C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)O,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,G08,,"2.7, 2.3, 3.5"
960038,,CN(C)CCSSCCN(C)C(=O)c1ccc(O)c(Br)c1,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,I16,,2.7
917604,,CC(C)C[C@H](N(C)C(=O)OC(C)(C)C)C(=O)NCCSSCCN(C)C,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,I10,,"2.7, 5.1, 14.1"
917619,,C[C@@H](O)[C@H](N(C)C(=O)OC(C)(C)C)C(=O)NCCSSCCN(C)C,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,K20,,"2.7, 9.4, 18.4"
917585,,CN(C)CCSSCCNC(=O)COc1cccc(Cl)c1Cl,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,O12,,2.7
1075387,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@@H](Nc2ccccc2)C3CCCCC3,1,E,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,K13,,2.7
916980,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)c2cc(O)ccc2O,1,134,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,K10,,2.6
917028,,CN(C)CCSSCCC(=O)Nc1ncccc1OCc2ccccc2,1,182,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,F05,,2.6
917050,,CN(C)CCSSCCNC(=O)Nc1cccc2C(=O)NNC(=O)c12,1,204,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,J09,,2.6
917062,,CN(C)CCSSCCNC(=O)Nc1ccc(C)c(c1)C#N,1,216,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,L13,,2.6
917208,,CC(C)c1cccc(C(=O)NCCCSSCCN(C)C)c1O,1,362,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,I05,,2.6
917496,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)Cc1ccc(F)c(F)c1,1,651,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,C03,,2.6
917687,,CCC[C@H](N(C)C(=O)OC(C)(C)C)C(=O)NCCCSSCCN(C)C,1,855,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,L11,,"2.6, 1, 9.4"
917862,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2cc(OC(F)(F)F)ccc2N,1,1035,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,O11,,2.6
957779,,CN(C)CCSSCCCNC(=O)COc1ccc(OCc2ccccc2)cc1,1,1299,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,C19,,2.6
917608,,CN(C)CCSSCCNC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,O14,,"2.6, 6.9, 6.7"
917053,,COc1cc(NC(=O)NCCSSCCN(C)C)c(cc1OC)C#N,2,,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,J15,,2.6
1075370,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCNCC2)Oc3ccc(Cl)cc3,1,E,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,G19,,2.6
1076424,,CCOc1ccccc1NC(=O)CCCSSCCN(C)C,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,O11,,2.6
917129,,CN(C)CCSSCCNC(=O)CNc1ccccc1,1,283,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,J08,,2.5
917137,,CN(C)CCSSCCNC(=O)c1ccccc1Sc2ccccc2C#N,1,291,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,L04,,2.5
917172,,CN(C)CCSSCCCNC(=O)c1ccc(O)cc1,1,326,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,A13,,2.5
917331,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)c2cc(O)ccc2O,1,486,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B13,,2.5
917380,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)CSc2ncccn2,1,535,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,L11,,2.5
917695,,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NCCCSSCCN(C)C,1,856,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,L13,,"2.5, 1.9, 8.5"
917770,,CN(C)CCSSCCNC(=O)[C@H]1CCCN(C1)C(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C,1,937,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,L16,,"2.5, 8.2, 9.2"
917781,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@@H](CC2CCCCC2)NC(=O)OC(C)(C)C,1,948,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N18,,"2.5, 2.8, 0.4"
917790,,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H](C1)C(=O)NCCSSCCN(C)C,1,957,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,P16,,"2.5, 2.2, 12.5"
917867,,CN(C)CCSSCCNC(=O)Cc1c[nH]c2ccc(Br)cc12,1,1054,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,C10,,2.5
957822,,CN(C)CCSSCCCNC(=O)CCC(=O)c1ccc2OCCCOc2c1,1,1342,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,M05,,2.5
966783,,CN(C)CCSSCCCn1cc(nn1)c2ccc(cc2)[N+](=O)[O-],1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,D19,,2.5
966925,,CN(C)CCSSCCNC(=O)c1occc1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,F20,,2.5
917015,,CN(C)CCSSCCC(=O)Nc1ccc(cc1)C#N,2,,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,B19,,2.5
1075376,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCC(F)(F)CC2)Nc3ccc(Cl)cc3,1,D,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,I11,,2.5
1075386,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@H](Nc2ccc(Cl)cc2)C3CCCCC3,1,D,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,K11,,2.5
916893,,NCCSSCCNC(=O)c1ccc(Cl)nc1,1,46,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,I13,,2.4
917330,,CN(C)CCSSCCNC(=O)[C@@H]1CCCN(C1)C(=O)c2oc(cc2)c3ccc(Cl)cc3,1,485,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B11,,2.4
917413,,C[C@H](NC(=O)c1ccccc1C(=O)N[C@@H](CSSCCN(C)C)C(=O)NCc2ccccn2)c3ccccc3,1,568,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,B18,,2.4
917477,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1cc(F)ccc1C,1,632,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,P06,,2.4
917489,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1cc(ccc1F)C(F)(F)F,1,644,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,A09,,2.4
917500,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)Cc1cc(F)cc(F)c1,1,655,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,C11,,2.4
917751,,CC[C@@H](C)[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H](C1)C(=O)NCCSSCCN(C)C,1,917,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,H16,,"2.4, 4.8, 5.4"
917820,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)[C@H](CC2CCCCC2)NC(=O)OC(C)(C)C,1,989,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,E19,,"2.4, 2.4, 1.5"
917874,,CN(C)CCSSCCNC(=O)c1ccc(OC(F)(F)C(F)F)cc1,1,1069,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,E20,,2.4
917933,,COc1ccc2cc(ccc2c1)[C@@H](C)C(=O)NCCSSCCN(C)C,1,1162,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,J05,,2.4
917942,,CN(C)CCSSCCNC(=O)[C@@H](NC(=O)OCc1ccccc1)c2ccccc2,1,1178,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,L17,,2.4
918003,,CC(C)c1ccc(cc1)C(=O)CCCC(=O)N2CCC(CC2)C(=O)NCCSSCCN(C)C,1,1241,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,J04,,2.4
960017,,COc1ccc(cc1)c2oc(cc2)C(=O)N(C)CCSSCCN(C)C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,E14,,2.4
966533,,CN(C)CCSSCCn1cc(nn1)c2ccccc2C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,B11,,2.4
966914,,CN(C)CCSSCCNC(=O)c1cnn(C)c1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,D18,,2.4
966917,,CN(C)CCSSCCNC(=O)c1c[nH]cn1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,F04,,2.4
966920,,CN(C)CCSSCCNC(=O)c1cn[nH]c1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,F10,,2.4
994459,,CN(C)CCSSCCNC(=O)c1ccn2ncnc2c1,1,DT95-586-26,TFA,None,,0,>100,1,SMDC-MPHORE-384-6-01-ECO1,C20,,2.4
917561,,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NCCSSCCN(C)C,1,775,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,K12,,2.3
917587,,CN(C)CCSSCCNC(=O)C(C)(C)N(C)C(=O)OCc1ccccc1,1,768,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,I18,,2.3
917802,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C(N(C)C(=O)OC(C)(C)C)c2ccccc2,1,969,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,A19,,"2.3, 1.2, 0.8"
960061,,CC(C(=O)N(C)CCSSCCN(C)C)c1ccc(cc1)C(=O)c2cccs2,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,M22,,2.3
966938,,CN(C)CCSSCCNC(=O)Cc1ccc(cc1)C#N,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,J06,,2.3
917576,,COc1cccc2cc(C(=O)NCCSSCCN(C)C)c(OC)cc12,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,C12,,2.3
1075362,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCCCC2)Nc3ccc(Cl)cc3,1,H,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,G03,,2.3
1075369,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCN(CC2)C(=O)OC(C)(C)C)Nc3ccc(Cl)cc3,1,G,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,G17,,2.3
917495,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1cccc(OC(F)(F)F)c1,1,650,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,A21,,2.2
917528,,CC(NC(=O)c1ccccc1C(=O)NCCSSCCN(C)C)c2ccccc2,1,683,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,I07,,2.2
917682,,CN(C)CCSSCCCNC(=O)[C@@H](CC(=O)N)NC(=O)OC(C)(C)C,1,858,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,L17,,"2.2, 2.9, 5.7"
917690,,CN(C)CCSSCCCNC(=O)c1ccc(NC(=O)OC(C)(C)C)cc1,1,828,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,F17,,"2.2, 1.6, 7.2"
917693,,CN(C)CCSSCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,1,825,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,F11,,"2.2, 2.3, 13.8"
917836,,C[C@H](N1C(=O)c2ccccc2C1=O)C(=O)N3CCC(CC3)C(=O)NCCSSCCN(C)C,1,1006,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,I13,,2.2
917861,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2ccc(NC(=O)OC(C)(C)C)cc2,1,1034,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,O09,,"2.2, 4.4, 3.2"
917873,,CN(C)CCSSCCNC(=O)Cc1ccc(OC(F)(F)F)cc1,1,1068,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,E18,,2.2
917944,,CN(C)CCSSCCNC(=O)[C@H](CC(=O)N)NC(=O)OCc1ccccc1,1,1180,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,L21,,2.2
966951,,CN(C)CCSSCCCNC(=O)Cc1ccsc1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,L12,,2.2
916998,,COc1ncccc1C(=O)NCCSSCCN,1,152,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,O06,,2.1
917483,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1cnc2cc(ccc2c1O)C(F)(F)F,1,638,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,P18,,2.1
917485,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)Cc1ccc(cc1)C(F)(F)F,1,640,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,P22,,2.1
917529,,CN(C)CCSSCCNC(=O)c1cc(Cl)ncc1Cl,1,684,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,I09,,2.1
917684,,CN(C)CCSSCCCNC(=O)[C@@H](N(C)C(=O)OC(C)(C)C)c1ccccc1,1,816,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,D13,,"2.1, 5, 7.1"
917783,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)c2ccc(OC(F)(F)C(F)F)cc2,1,950,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N22,,2.1
960065,,CC(C)[C@H](N(C)C(=O)OCc1ccccc1)C(=O)N(C)CCSSCCN(C)C,1,,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,O10,,2.1
917115,,CN(C)CCSSCCNC(=O)c1ccccn1,3,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,D04,,2.1
966926,,CN(C)CCSSCCNC(=O)C1CCCC1,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,F22,,2.1
917609,,CN(C)CCSSCCNC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,I20,,"2.1, 7.2, 21.2"
1075358,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCCC2)Nc3ccccc3,1,D,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,E15,,2.1
1075382,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCC(N)CC2)Nc3ccccc3,1,G,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,K03,,2.1
1076418,,CN(C)CCSSCCC(=O)NCc1ccc(Cl)cc1,1,Joshua,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,M21,,2.1
917042,,CN(C)CCSSCCNC(=O)Nc1cc(Cl)ccc1C#N,1,196,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,H13,,2
917319,6H05,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)CSc2ccc(Cl)cc2,1,474,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,O10,,2
917457,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1ccc(NC(=O)C)cc1C,1,612,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,L06,,2
917467,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)C1=CC(=O)c2ccccc2O1,1,622,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,N06,,2
917512,,COC(=O)[C@H](CSSCCN(C)C)NC(=O)c1cc2ccccc2n1C,1,667,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,E15,,2
917525,,CN(C)CCSSCCNC(=O)C1=CN(C(=O)c2ccccc12)c3ccccc3,1,680,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,G21,,2
917627,,CC(C)CC(NC(=O)c1ccccc1)C(=O)NCCCSSCCN(C)C,1,749,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,E20,,2
917648,,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)NCCCSSCCN(C)C,1,866,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,N13,,"2, 2.6, 6.6"
917686,,CCCC[C@H](N(C)C(=O)OC(C)(C)C)C(=O)NCCCSSCCN(C)C,1,835,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,H11,,"2, 8.2, 9.5"
917691,,COc1ccc(OC(F)(F)F)cc1C(=O)NCCCSSCCN(C)C,1,827,TFA,None,,0,>100,1,SMDC-MPHORE-384-3-02-ECO1,F15,,2
917187,,CN(C)CCSSCCCNC(=O)c1ccc[n+]([O-])c1,1,341,TFA,None,,0,>100,1,SMDC-MPHORE-384-2-02-ECO1,E03,,1.9
966945,,CN(C)CCSSCCNC(=O)CCN1CCCC1=O,1,95-246-Sai1,TFA,None,,0,>100,1,SMDC-MPHORE-384-5-02-ECO1,J20,,1.9
917593,,CN(C)CCSSCCNC(=O)c1ccc(cc1)N(C)C(=O)OC(C)(C)C,3,,TFA,None,,0,>100,1,SMDC-MPHORE-384-4-02-ECO1,G06,,"1.9, 13.9, 6.2"
1075368,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CCN(CC2)C(=O)OC(C)(C)C)Nc3ccccc3,1,F,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,G15,,1.9
1075383,,CN(C)CCSSCCNC(=O)C1CCN(CC1)C(=O)C2(CC2)Nc3ccc(Cl)cc3,1,A,TFA,None,,0,>100,1,SMDC-MPHORE-384-7-01-ECO1,K05,,1.9
916925,,NCCSSCCCC(=O)N1CCc2c(C1)[nH]c3ccccc23,1,78,TFA,None,,3,>100,1,SMDC-MPHORE-384-1-02-ECO1,O17,,1.8
917063,,CN(C)CCSSCCNC(=O)Nc1cc(C)ccc1F,1,217,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,L15,,1.8
917069,,CN(C)CCSSCCNC(=O)Nc1nc(cs1)c2ccc(C)cc2,1,223,TFA,None,,0,>100,1,SMDC-MPHORE-384-1-02-ECO1,N07,,1.8
